pair_id,row_index,baseline_row_index,prompt_id,seed_idx,seed,original_prompt,intervention_prompt,baseline_audio_path,intervention_audio_path,baseline_ratio,intervention_ratio,baseline_present,intervention_present,steps,cfg_scale,duration_s_requested,baseline_clap_original_prompt,baseline_duration_s,baseline_sample_rate,baseline_rms,baseline_loudness_dbfs,baseline_peak,baseline_near_silent,baseline_spectral_centroid_hz,baseline_spectral_flatness,baseline_prompt_diversity,intervention_clap_original_prompt,intervention_duration_s,intervention_sample_rate,intervention_rms,intervention_loudness_dbfs,intervention_peak,intervention_near_silent,intervention_spectral_centroid_hz,intervention_spectral_flatness,intervention_prompt_diversity,delta_clap_original_prompt,delta_loudness_dbfs,delta_spectral_centroid_hz,delta_prompt_diversity,delta_present
sa3pair_198,198,350,held_out_0121,6,2026075106,"A vintage soul-flip hip_hop piece upbeat around 130 bpm, featuring boom-bap kick-snare, jazz-guitar loop, vinyl crackle. Lyrics in English. Lyrics: you sent me three photos / of a tree at sunset / I am keeping a list / of things you would have liked","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A vintage soul-flip hip_hop piece upbeat around 130 bpm, featuring boom-bap kick-snare, jazz-guitar loop, vinyl crackle. Lyrics in English. Lyrics: you sent me three photos / of a tree at sunset / I am keeping a list / of things you would have liked The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0121/sa3_held_out_0121_s06_2026075106.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0121/sa3_vocal_boost_held_out_0121_s06_2026075106.wav,2.226047353335622e-06,0.5160729071197916,0,1,4,1.0,8.0,0.49880120158195496,8.0,44100,0.19517700499795876,-14.191427011128985,1.0,False,1773.0479720612952,0.0964597043698255,0.09808729163237984,0.20025689899921417,8.0,44100,0.18897348603359382,-14.471982506700611,1.0,False,2786.336630102215,0.19928919775984044,0.2030288726091385,-0.2985443025827408,-0.28055549557162607,1013.2886580409199,0.10494158097675865,1
sa3pair_199,199,351,held_out_0121,7,2026075107,"A vintage soul-flip hip_hop piece upbeat around 130 bpm, featuring boom-bap kick-snare, jazz-guitar loop, vinyl crackle. Lyrics in English. Lyrics: you sent me three photos / of a tree at sunset / I am keeping a list / of things you would have liked","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A vintage soul-flip hip_hop piece upbeat around 130 bpm, featuring boom-bap kick-snare, jazz-guitar loop, vinyl crackle. Lyrics in English. Lyrics: you sent me three photos / of a tree at sunset / I am keeping a list / of things you would have liked The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0121/sa3_held_out_0121_s07_2026075107.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0121/sa3_vocal_boost_held_out_0121_s07_2026075107.wav,1.6085478270819745e-06,0.2903835833492673,0,1,4,1.0,8.0,0.5084882378578186,8.0,44100,0.22624725180095087,-12.908333748305436,1.0,False,2625.2943234278564,0.176223373990959,0.09808729163237984,0.4745545983314514,8.0,44100,0.1415101209348937,-16.98424995770712,0.9111328125,False,3337.5475267170036,0.21930002777838967,0.2030288726091385,-0.03393363952636719,-4.075916209401685,712.2532032891472,0.10494158097675865,1
sa3pair_200,200,352,held_out_0152,0,2026075200,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0152/sa3_held_out_0152_s00_2026075200.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0152/sa3_vocal_boost_held_out_0152_s00_2026075200.wav,1.7583685825737745e-06,0.14790082185461337,0,0,4,1.0,8.0,0.29168206453323364,8.0,44100,0.22930618270748618,-12.791684707446997,1.0,False,6545.714989978196,0.5346037298579676,0.15258461236953735,0.15405559539794922,8.0,44100,0.16354882761744624,-15.727051294442322,0.80126953125,False,5506.967165295295,0.513904577007731,0.19374610270772663,-0.13762646913528442,-2.9353665869953254,-1038.7478246829014,0.04116149033818928,0
sa3pair_201,201,353,held_out_0152,1,2026075201,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0152/sa3_held_out_0152_s01_2026075201.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0152/sa3_vocal_boost_held_out_0152_s01_2026075201.wav,9.001733585558412e-07,0.12681430766628377,0,0,4,1.0,8.0,0.31132885813713074,8.0,44100,0.21090907581919346,-13.518094626795246,1.0,False,6052.8821715709655,0.4558949901941763,0.15258461236953735,0.23349612951278687,8.0,44100,0.16784352010994727,-15.501908415673046,0.953125,False,5389.059815781917,0.4822817143964857,0.19374610270772663,-0.07783272862434387,-1.9838137888778,-663.8223557890487,0.04116149033818928,0
sa3pair_202,202,354,held_out_0152,2,2026075202,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0152/sa3_held_out_0152_s02_2026075202.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0152/sa3_vocal_boost_held_out_0152_s02_2026075202.wav,1.71932127162e-06,0.180808168470667,0,1,4,1.0,8.0,0.28261613845825195,8.0,44100,0.18305998105703267,-14.748131738291029,1.0,False,5991.196495320911,0.44768440580558067,0.15258461236953735,0.21278683841228485,8.0,44100,0.13398129291207042,-17.459116712139075,0.766357421875,False,5579.969032859201,0.5136052570431523,0.19374610270772663,-0.0698293000459671,-2.7109849738480456,-411.22746246170937,0.04116149033818928,1
sa3pair_203,203,355,held_out_0152,3,2026075203,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0152/sa3_held_out_0152_s03_2026075203.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0152/sa3_vocal_boost_held_out_0152_s03_2026075203.wav,3.642513944826351e-06,0.15345892681163675,0,0,4,1.0,8.0,0.23661480844020844,8.0,44100,0.142110114419144,-16.94750021765055,0.85888671875,False,6062.91693300706,0.4860740653220124,0.15258461236953735,0.19897311925888062,8.0,44100,0.11343194868848254,-18.90529213903392,0.651123046875,False,5444.735106190043,0.5155813839245414,0.19374610270772663,-0.03764168918132782,-1.9577919213833717,-618.1818268170173,0.04116149033818928,0
sa3pair_204,204,356,held_out_0152,4,2026075204,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0152/sa3_held_out_0152_s04_2026075204.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0152/sa3_vocal_boost_held_out_0152_s04_2026075204.wav,5.589278321257246e-06,0.19535425964564535,0,1,4,1.0,8.0,0.2696171998977661,8.0,44100,0.1706109737056986,-15.359860768579907,0.97314453125,False,4910.221166045009,0.4406349196049601,0.15258461236953735,0.30754828453063965,8.0,44100,0.14287316206742318,-16.900986867241762,0.73583984375,False,4609.404171866416,0.44743467450982755,0.19374610270772663,0.037931084632873535,-1.5411260986618558,-300.81699417859363,0.04116149033818928,1
sa3pair_205,205,357,held_out_0152,5,2026075205,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0152/sa3_held_out_0152_s05_2026075205.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0152/sa3_vocal_boost_held_out_0152_s05_2026075205.wav,0.00033719128152723726,0.09987950822392519,0,0,4,1.0,8.0,0.2859621047973633,8.0,44100,0.1889383511179991,-14.473597581806372,1.0,False,6202.966604339506,0.45933489104510855,0.15258461236953735,0.28541475534439087,8.0,44100,0.15720061404969718,-16.070915237449487,0.742431640625,False,5247.994217218025,0.4991808044315088,0.19374610270772663,-0.0005473494529724121,-1.5973176556431152,-954.972387121481,0.04116149033818928,0
sa3pair_206,206,358,held_out_0152,6,2026075206,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0152/sa3_held_out_0152_s06_2026075206.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0152/sa3_vocal_boost_held_out_0152_s06_2026075206.wav,6.933123420211732e-07,0.22755872461993054,0,1,4,1.0,8.0,0.3113408088684082,8.0,44100,0.13218199994084026,-17.576553629021223,0.787109375,False,4545.930976015882,0.41280043230573515,0.15258461236953735,0.3073549270629883,8.0,44100,0.1548617186984847,-16.201118502492506,0.775634765625,False,3194.7641099045763,0.30150799643357057,0.19374610270772663,-0.003985881805419922,1.3754351265287177,-1351.1668661113058,0.04116149033818928,1
sa3pair_207,207,359,held_out_0152,7,2026075207,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English. Lyrics: I bought you a sweater / in a color I would never wear The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0152/sa3_held_out_0152_s07_2026075207.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0152/sa3_vocal_boost_held_out_0152_s07_2026075207.wav,0.00011953460177484233,0.32870493529970873,0,1,4,1.0,8.0,0.30501699447631836,8.0,44100,0.16755732747711996,-15.51673150419628,0.83544921875,False,5367.626361320285,0.44700488335194105,0.15258461236953735,0.29899629950523376,8.0,44100,0.11482984102795989,-18.798904728362043,0.654541015625,False,3875.2342471789743,0.36401151674729476,0.19374610270772663,-0.006020694971084595,-3.2821732241657635,-1492.3921141413102,0.04116149033818928,1
sa3pair_208,208,384,held_out_0189,0,2026075600,"A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0189/sa3_held_out_0189_s00_2026075600.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0189/sa3_vocal_boost_held_out_0189_s00_2026075600.wav,7.618094353984001e-07,0.22810656863224324,0,1,4,1.0,8.0,0.4960244596004486,8.0,44100,0.2073196823445609,-13.66718930516933,1.0,False,3364.8983023783067,0.22895302882179566,0.10471754840442116,0.3546487092971802,8.0,44100,0.18819858809168594,-14.507672781436646,0.991455078125,False,4100.407315887026,0.31873729361839415,0.21053753793239594,-0.14137575030326843,-0.8404834762673161,735.5090135087194,0.10581998952797478,1
sa3pair_209,209,385,held_out_0189,1,2026075601,"A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0189/sa3_held_out_0189_s01_2026075601.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0189/sa3_vocal_boost_held_out_0189_s01_2026075601.wav,7.192471509720982e-07,0.14473565068039795,0,0,4,1.0,8.0,0.4214659333229065,8.0,44100,0.1794471297101203,-14.921269677907729,0.9814453125,False,2973.802511673705,0.18420185394667446,0.10471754840442116,0.3794211149215698,8.0,44100,0.14667382960504913,-16.672947371671412,0.92431640625,False,4204.237950877843,0.2820537602953735,0.21053753793239594,-0.04204481840133667,-1.7516776937636838,1230.4354392041382,0.10581998952797478,0
sa3pair_210,210,386,held_out_0189,2,2026075602,"A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0189/sa3_held_out_0189_s02_2026075602.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0189/sa3_vocal_boost_held_out_0189_s02_2026075602.wav,7.832885862324357e-07,0.128972216916915,0,0,4,1.0,8.0,0.5162110328674316,8.0,44100,0.15306135936443163,-16.302688678899134,0.961181640625,False,4019.3777644288302,0.3000486025519786,0.10471754840442116,0.37104547023773193,8.0,44100,0.16173787169470702,-15.82376552119731,0.895263671875,False,4304.939239962017,0.30771689042526607,0.21053753793239594,-0.1451655626296997,0.4789231577018249,285.56147553318715,0.10581998952797478,0
sa3pair_211,211,387,held_out_0189,3,2026075603,"A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0189/sa3_held_out_0189_s03_2026075603.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0189/sa3_vocal_boost_held_out_0189_s03_2026075603.wav,7.365692908291845e-07,0.19724307856772677,0,1,4,1.0,8.0,0.4499272108078003,8.0,44100,0.1679714716947635,-15.495289453294161,1.0,False,3503.849937039487,0.22913773515762922,0.10471754840442116,0.3468846380710602,8.0,44100,0.16699030533652198,-15.546174823882609,0.862548828125,False,4439.995576112897,0.3453293722016069,0.21053753793239594,-0.10304257273674011,-0.050885370588448,936.1456390734097,0.10581998952797478,1
sa3pair_212,212,388,held_out_0189,4,2026075604,"A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0189/sa3_held_out_0189_s04_2026075604.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0189/sa3_vocal_boost_held_out_0189_s04_2026075604.wav,9.004038055862563e-07,0.18668262507177744,0,1,4,1.0,8.0,0.461656391620636,8.0,44100,0.21495650940814104,-13.352987977003089,0.96533203125,False,2680.7488702763053,0.14043642359457087,0.10471754840442116,0.381277859210968,8.0,44100,0.15671576511967952,-16.09774625313066,0.997314453125,False,3715.9174055594085,0.23093582526148468,0.21053753793239594,-0.08037853240966797,-2.7447582761275697,1035.1685352831032,0.10581998952797478,1
sa3pair_213,213,389,held_out_0189,5,2026075605,"A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0189/sa3_held_out_0189_s05_2026075605.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0189/sa3_vocal_boost_held_out_0189_s05_2026075605.wav,9.072481105093706e-07,0.2216154495498332,0,1,4,1.0,8.0,0.4774583578109741,8.0,44100,0.16050587096383218,-15.890181547978022,0.95263671875,False,3010.7980499911246,0.15121774574405072,0.10471754840442116,0.3079270124435425,8.0,44100,0.15762560016557634,-16.04746493645314,1.0,False,4049.345440793062,0.27914317682444256,0.21053753793239594,-0.16953134536743164,-0.15728338847511658,1038.5473908019376,0.10581998952797478,1
sa3pair_214,214,390,held_out_0189,6,2026075606,"A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0189/sa3_held_out_0189_s06_2026075606.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0189/sa3_vocal_boost_held_out_0189_s06_2026075606.wav,6.096404947213581e-07,0.2476659371640003,0,1,4,1.0,8.0,0.46611469984054565,8.0,44100,0.1595681688204214,-15.941074776546722,0.963623046875,False,2261.0756003573924,0.1320583235156682,0.10471754840442116,0.3040691316127777,8.0,44100,0.16732182370861573,-15.528948210268013,1.0,False,3201.9176028630145,0.18060315333472837,0.21053753793239594,-0.16204556822776794,0.4121265662787099,940.8420025056221,0.10581998952797478,1
sa3pair_215,215,391,held_out_0189,7,2026075607,"A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop song blistering 180 bpm, featuring minimal piano riff, low sub, distant strings, with a multi-section arc, with a beat-switch into the second half, in French. Lyrics: le robinet de la cuisine / a coulé toute la nuit The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0189/sa3_held_out_0189_s07_2026075607.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0189/sa3_vocal_boost_held_out_0189_s07_2026075607.wav,7.292343591878931e-07,0.16938637212271507,0,0,4,1.0,8.0,0.45459139347076416,8.0,44100,0.16708087946265676,-15.54146494815106,0.937255859375,False,2380.1617988884295,0.1084632925649517,0.10471754840442116,0.34940069913864136,8.0,44100,0.16853800016682569,-15.466043272454236,0.923095703125,False,3805.9265533865023,0.28233679170514486,0.21053753793239594,-0.1051906943321228,0.07542167569682334,1425.7647544980728,0.10581998952797478,0
sa3pair_216,216,400,held_out_0214,0,2026075800,"A minimal electronic × folk fusion (wide-sky touches) track at mid-tempo around 105 bpm, featuring shuffled hats, off-grid percussion, deep sub, sparse vocal chop. Lyrics in English. Lyrics: you taught me to make coffee / you taught me badly","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A minimal electronic × folk fusion (wide-sky touches) track at mid-tempo around 105 bpm, featuring shuffled hats, off-grid percussion, deep sub, sparse vocal chop. Lyrics in English. Lyrics: you taught me to make coffee / you taught me badly The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0214/sa3_held_out_0214_s00_2026075800.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0214/sa3_vocal_boost_held_out_0214_s00_2026075800.wav,7.025114310981353e-07,0.028245699197233565,0,0,4,1.0,8.0,0.2718130946159363,8.0,44100,0.1579769133541039,-16.028127518570876,1.0,False,4887.956362064091,0.45464297628192857,0.3065141929047448,0.40983885526657104,8.0,44100,0.0762395385558871,-22.356394819073092,0.721435546875,False,3126.397912403011,0.243758238792388,0.23603254130908424,0.13802576065063477,-6.328267300502215,-1761.55844966108,-0.07048165159566055,0
sa3pair_217,217,401,held_out_0214,1,2026075801,"A minimal electronic × folk fusion (wide-sky touches) track at mid-tempo around 105 bpm, featuring shuffled hats, off-grid percussion, deep sub, sparse vocal chop. Lyrics in English. Lyrics: you taught me to make coffee / you taught me badly","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A minimal electronic × folk fusion (wide-sky touches) track at mid-tempo around 105 bpm, featuring shuffled hats, off-grid percussion, deep sub, sparse vocal chop. Lyrics in English. Lyrics: you taught me to make coffee / you taught me badly The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0214/sa3_held_out_0214_s01_2026075801.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0214/sa3_vocal_boost_held_out_0214_s01_2026075801.wav,0.03765308376173462,0.4541547449599311,0,1,4,1.0,8.0,0.3029531240463257,8.0,44100,0.19967158494227086,-13.993674694655574,1.0,False,1020.697970786447,0.06089402351953121,0.3065141929047448,0.4317173659801483,8.0,44100,0.11685491089719029,-18.647060628082116,0.83447265625,False,2104.842053399461,0.1702295751829227,0.23603254130908424,0.12876424193382263,-4.6533859334265415,1084.1440826130138,-0.07048165159566055,1
sa3pair_218,218,402,held_out_0214,2,2026075802,"A minimal electronic × folk fusion (wide-sky touches) track at mid-tempo around 105 bpm, featuring shuffled hats, off-grid percussion, deep sub, sparse vocal chop. Lyrics in English. Lyrics: you taught me to make coffee / you taught me badly","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A minimal electronic × folk fusion (wide-sky touches) track at mid-tempo around 105 bpm, featuring shuffled hats, off-grid percussion, deep sub, sparse vocal chop. Lyrics in English. Lyrics: you taught me to make coffee / you taught me badly The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0214/sa3_held_out_0214_s02_2026075802.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0214/sa3_vocal_boost_held_out_0214_s02_2026075802.wav,4.869288879647626e-06,0.9621596969325824,0,1,4,1.0,8.0,0.373443603515625,8.0,44100,0.15849723678889766,-15.999566095775663,0.96923828125,False,3169.4850902966978,0.3060385343799215,0.3065141929047448,0.3206135034561157,8.0,44100,0.0644937866355793,-23.809642470042505,0.6572265625,False,3794.4803787166325,0.3157333217498416,0.23603254130908424,-0.05283010005950928,-7.810076374266842,624.9952884199347,-0.07048165159566055,1
