task_id,original_task_id,prompt_rank,prompt_id,condition,seed_idx,seed,cfg_scale,duration_seconds,corrected_full_text,corrected_text_sha256,output_path,analysis_role,invalid_predecessor_path,seed_policy
w2fact_24_2_02_positive_v2,w2fact_24_2_02,24,held_out_0109,positive_text,2,2034024002,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s02_2034024002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s02_2034024002.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_03_positive_v2,w2fact_24_2_03,24,held_out_0109,positive_text,3,2034024003,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s03_2034024003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s03_2034024003.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_04_positive_v2,w2fact_24_2_04,24,held_out_0109,positive_text,4,2034024004,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s04_2034024004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s04_2034024004.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_05_positive_v2,w2fact_24_2_05,24,held_out_0109,positive_text,5,2034024005,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s05_2034024005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s05_2034024005.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_06_positive_v2,w2fact_24_2_06,24,held_out_0109,positive_text,6,2034024006,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s06_2034024006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s06_2034024006.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_07_positive_v2,w2fact_24_2_07,24,held_out_0109,positive_text,7,2034024007,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s07_2034024007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s07_2034024007.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_08_positive_v2,w2fact_24_2_08,24,held_out_0109,positive_text,8,2034024008,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s08_2034024008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s08_2034024008.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_09_positive_v2,w2fact_24_2_09,24,held_out_0109,positive_text,9,2034024009,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s09_2034024009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s09_2034024009.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_10_positive_v2,w2fact_24_2_10,24,held_out_0109,positive_text,10,2034024010,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s10_2034024010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s10_2034024010.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_11_positive_v2,w2fact_24_2_11,24,held_out_0109,positive_text,11,2034024011,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s11_2034024011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s11_2034024011.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_12_positive_v2,w2fact_24_2_12,24,held_out_0109,positive_text,12,2034024012,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s12_2034024012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s12_2034024012.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_13_positive_v2,w2fact_24_2_13,24,held_out_0109,positive_text,13,2034024013,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s13_2034024013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s13_2034024013.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_14_positive_v2,w2fact_24_2_14,24,held_out_0109,positive_text,14,2034024014,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s14_2034024014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s14_2034024014.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_2_15_positive_v2,w2fact_24_2_15,24,held_out_0109,positive_text,15,2034024015,5.0,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0109/positive_text_v2_s15_2034024015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0109/positive_text_s15_2034024015.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_00_positive_v2,w2fact_24_5_00,24,held_out_0109,positive_sampler,0,2034024000,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s00_2034024000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s00_2034024000.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_01_positive_v2,w2fact_24_5_01,24,held_out_0109,positive_sampler,1,2034024001,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s01_2034024001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s01_2034024001.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_02_positive_v2,w2fact_24_5_02,24,held_out_0109,positive_sampler,2,2034024002,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s02_2034024002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s02_2034024002.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_03_positive_v2,w2fact_24_5_03,24,held_out_0109,positive_sampler,3,2034024003,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s03_2034024003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s03_2034024003.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_04_positive_v2,w2fact_24_5_04,24,held_out_0109,positive_sampler,4,2034024004,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s04_2034024004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s04_2034024004.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_05_positive_v2,w2fact_24_5_05,24,held_out_0109,positive_sampler,5,2034024005,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s05_2034024005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s05_2034024005.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_06_positive_v2,w2fact_24_5_06,24,held_out_0109,positive_sampler,6,2034024006,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s06_2034024006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s06_2034024006.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_07_positive_v2,w2fact_24_5_07,24,held_out_0109,positive_sampler,7,2034024007,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s07_2034024007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s07_2034024007.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_08_positive_v2,w2fact_24_5_08,24,held_out_0109,positive_sampler,8,2034024008,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s08_2034024008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s08_2034024008.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_09_positive_v2,w2fact_24_5_09,24,held_out_0109,positive_sampler,9,2034024009,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s09_2034024009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s09_2034024009.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_10_positive_v2,w2fact_24_5_10,24,held_out_0109,positive_sampler,10,2034024010,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s10_2034024010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s10_2034024010.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_11_positive_v2,w2fact_24_5_11,24,held_out_0109,positive_sampler,11,2034024011,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s11_2034024011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s11_2034024011.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_12_positive_v2,w2fact_24_5_12,24,held_out_0109,positive_sampler,12,2034024012,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s12_2034024012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s12_2034024012.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_13_positive_v2,w2fact_24_5_13,24,held_out_0109,positive_sampler,13,2034024013,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s13_2034024013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s13_2034024013.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_14_positive_v2,w2fact_24_5_14,24,held_out_0109,positive_sampler,14,2034024014,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s14_2034024014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s14_2034024014.flac,exact_CRN_replacement_not_independent_observation
w2fact_24_5_15_positive_v2,w2fact_24_5_15,24,held_out_0109,positive_sampler,15,2034024015,7.5,15.0,"Generate a deep-house, electronic-style piece mid-tempo. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0db1781209802e2028e6e6243da6dc0e8112902625fba653d0dcf66125620b,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0109/positive_sampler_v2_s15_2034024015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0109/positive_sampler_s15_2034024015.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_00_positive_v2,w2fact_25_2_00,25,held_out_0146,positive_text,0,2034025000,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s00_2034025000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s00_2034025000.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_01_positive_v2,w2fact_25_2_01,25,held_out_0146,positive_text,1,2034025001,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s01_2034025001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s01_2034025001.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_02_positive_v2,w2fact_25_2_02,25,held_out_0146,positive_text,2,2034025002,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s02_2034025002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s02_2034025002.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_03_positive_v2,w2fact_25_2_03,25,held_out_0146,positive_text,3,2034025003,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s03_2034025003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s03_2034025003.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_04_positive_v2,w2fact_25_2_04,25,held_out_0146,positive_text,4,2034025004,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s04_2034025004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s04_2034025004.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_05_positive_v2,w2fact_25_2_05,25,held_out_0146,positive_text,5,2034025005,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s05_2034025005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s05_2034025005.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_06_positive_v2,w2fact_25_2_06,25,held_out_0146,positive_text,6,2034025006,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s06_2034025006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s06_2034025006.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_07_positive_v2,w2fact_25_2_07,25,held_out_0146,positive_text,7,2034025007,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s07_2034025007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s07_2034025007.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_08_positive_v2,w2fact_25_2_08,25,held_out_0146,positive_text,8,2034025008,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s08_2034025008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s08_2034025008.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_09_positive_v2,w2fact_25_2_09,25,held_out_0146,positive_text,9,2034025009,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s09_2034025009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s09_2034025009.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_10_positive_v2,w2fact_25_2_10,25,held_out_0146,positive_text,10,2034025010,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s10_2034025010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s10_2034025010.flac,exact_CRN_replacement_not_independent_observation
w2fact_25_2_11_positive_v2,w2fact_25_2_11,25,held_out_0146,positive_text,11,2034025011,5.0,15.0,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",3840477abf0d5973003b93de51c440979a5a5115152f9e3c2fa994e1a96c96da,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0146/positive_text_v2_s11_2034025011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0146/positive_text_s11_2034025011.flac,exact_CRN_replacement_not_independent_observation
