task_id,source_spine_row,record_id,prompt_id,prompt_source,prompt_serialized_sha256,candidate_index,candidate_seed,candidate_uid,vocal_stratum,requested_vocal,generation_role,source_audio_path,target_audio_path,generation_output_path,historical_old_ratio,historical_old_near_silent,historical_old_present_0p1791,historical_old_ledger,cfg_scale,steps,cfg_type,guidance_interval,dtype
held_out_0175__cand07,3456,7ab2ecb9c0030b87136932c7,held_out_0175,configs/prompts/held_out.jsonl,823e085c9f2a0444cbdb3ad22713d92ae4305200569166c8007ea0d93c6b45ad,7,2026483707,held_out_0175__cand07,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0175/candidate_07_seed2026483707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0175/candidate_07_seed2026483707.wav,0.00424,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0176__cand00,3457,4be4ad99b83b3389960fac9e,held_out_0176,configs/prompts/held_out.jsonl,b90e99faebb0f43d8d1d3aa1dcae4b46085fe762eac5fcba06c53683f73ae2e5,0,2026484700,held_out_0176__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_00_seed2026484700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_00_seed2026484700.wav,0.3519,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0176__cand01,3458,52050d0c61dc8f8e0d29d30a,held_out_0176,configs/prompts/held_out.jsonl,b90e99faebb0f43d8d1d3aa1dcae4b46085fe762eac5fcba06c53683f73ae2e5,1,2026484701,held_out_0176__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_01_seed2026484701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_01_seed2026484701.wav,0.03238,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0176__cand02,3459,c113ea4bd4a28f1f4c5b2037,held_out_0176,configs/prompts/held_out.jsonl,b90e99faebb0f43d8d1d3aa1dcae4b46085fe762eac5fcba06c53683f73ae2e5,2,2026484702,held_out_0176__cand02,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_02_seed2026484702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_02_seed2026484702.wav,0.30965,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0176__cand03,3460,215987295725c24e92d42a74,held_out_0176,configs/prompts/held_out.jsonl,b90e99faebb0f43d8d1d3aa1dcae4b46085fe762eac5fcba06c53683f73ae2e5,3,2026484703,held_out_0176__cand03,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_03_seed2026484703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_03_seed2026484703.wav,0.27442,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0176__cand04,3461,7248eb6991c7cd09b2c190ac,held_out_0176,configs/prompts/held_out.jsonl,b90e99faebb0f43d8d1d3aa1dcae4b46085fe762eac5fcba06c53683f73ae2e5,4,2026484704,held_out_0176__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_04_seed2026484704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_04_seed2026484704.wav,0.05352,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0176__cand05,3462,7f6990635133100f297ddc5c,held_out_0176,configs/prompts/held_out.jsonl,b90e99faebb0f43d8d1d3aa1dcae4b46085fe762eac5fcba06c53683f73ae2e5,5,2026484705,held_out_0176__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_05_seed2026484705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_05_seed2026484705.wav,0.27522,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0176__cand06,3463,47fa8aa065828ce216728519,held_out_0176,configs/prompts/held_out.jsonl,b90e99faebb0f43d8d1d3aa1dcae4b46085fe762eac5fcba06c53683f73ae2e5,6,2026484706,held_out_0176__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_06_seed2026484706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_06_seed2026484706.wav,0.42449,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0176__cand07,3464,91ddf41aa7e889b9c7dd46f8,held_out_0176,configs/prompts/held_out.jsonl,b90e99faebb0f43d8d1d3aa1dcae4b46085fe762eac5fcba06c53683f73ae2e5,7,2026484707,held_out_0176__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_07_seed2026484707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0176/candidate_07_seed2026484707.wav,0.34298,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0177__cand00,3465,7469c3d48842774c31af5092,held_out_0177,configs/prompts/held_out.jsonl,6cc0109ddabfabbaef71a29b84b5e3105f589fd7bcbc41cb6caa19fbbe23e49d,0,2026485700,held_out_0177__cand00,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_00_seed2026485700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_00_seed2026485700.wav,0.00986,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0177__cand01,3466,593b14561e40bcf91b8706e2,held_out_0177,configs/prompts/held_out.jsonl,6cc0109ddabfabbaef71a29b84b5e3105f589fd7bcbc41cb6caa19fbbe23e49d,1,2026485701,held_out_0177__cand01,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_01_seed2026485701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_01_seed2026485701.wav,0.00083,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0177__cand02,3467,a3613429d00ed2698616fef4,held_out_0177,configs/prompts/held_out.jsonl,6cc0109ddabfabbaef71a29b84b5e3105f589fd7bcbc41cb6caa19fbbe23e49d,2,2026485702,held_out_0177__cand02,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_02_seed2026485702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_02_seed2026485702.wav,0.16557,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0177__cand03,3468,bc0d178ee6f6844049822cb5,held_out_0177,configs/prompts/held_out.jsonl,6cc0109ddabfabbaef71a29b84b5e3105f589fd7bcbc41cb6caa19fbbe23e49d,3,2026485703,held_out_0177__cand03,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_03_seed2026485703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_03_seed2026485703.wav,0.1286,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0177__cand04,3469,965fb3783aab41eafbaf7392,held_out_0177,configs/prompts/held_out.jsonl,6cc0109ddabfabbaef71a29b84b5e3105f589fd7bcbc41cb6caa19fbbe23e49d,4,2026485704,held_out_0177__cand04,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_04_seed2026485704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_04_seed2026485704.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0177__cand05,3470,0c21dfe89a5b0404fce1b3a5,held_out_0177,configs/prompts/held_out.jsonl,6cc0109ddabfabbaef71a29b84b5e3105f589fd7bcbc41cb6caa19fbbe23e49d,5,2026485705,held_out_0177__cand05,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_05_seed2026485705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_05_seed2026485705.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0177__cand06,3471,6991e62c43551e787031cc04,held_out_0177,configs/prompts/held_out.jsonl,6cc0109ddabfabbaef71a29b84b5e3105f589fd7bcbc41cb6caa19fbbe23e49d,6,2026485706,held_out_0177__cand06,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_06_seed2026485706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_06_seed2026485706.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0177__cand07,3472,88fc3b89d91f3de557137b15,held_out_0177,configs/prompts/held_out.jsonl,6cc0109ddabfabbaef71a29b84b5e3105f589fd7bcbc41cb6caa19fbbe23e49d,7,2026485707,held_out_0177__cand07,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_07_seed2026485707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0177/candidate_07_seed2026485707.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0178__cand00,3473,7f232f8bc46b047117ed6da2,held_out_0178,configs/prompts/held_out.jsonl,fa140012473c8399c161129e9311d7984fac3066af581a08cd3457f72d928bc6,0,2026486700,held_out_0178__cand00,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_00_seed2026486700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_00_seed2026486700.wav,0.00065,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0178__cand01,3474,bc9fadc388f9d1a8bd2d4d8d,held_out_0178,configs/prompts/held_out.jsonl,fa140012473c8399c161129e9311d7984fac3066af581a08cd3457f72d928bc6,1,2026486701,held_out_0178__cand01,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_01_seed2026486701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_01_seed2026486701.wav,0.16491,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0178__cand02,3475,6c27e3e2af12c6d1cf9fad13,held_out_0178,configs/prompts/held_out.jsonl,fa140012473c8399c161129e9311d7984fac3066af581a08cd3457f72d928bc6,2,2026486702,held_out_0178__cand02,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_02_seed2026486702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_02_seed2026486702.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0178__cand03,3476,4141b40aef9b55e6a9f02535,held_out_0178,configs/prompts/held_out.jsonl,fa140012473c8399c161129e9311d7984fac3066af581a08cd3457f72d928bc6,3,2026486703,held_out_0178__cand03,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_03_seed2026486703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_03_seed2026486703.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0178__cand04,3477,13921f3245ee643fd2243140,held_out_0178,configs/prompts/held_out.jsonl,fa140012473c8399c161129e9311d7984fac3066af581a08cd3457f72d928bc6,4,2026486704,held_out_0178__cand04,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_04_seed2026486704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_04_seed2026486704.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0178__cand05,3478,2025405d16e01fd7e70950e8,held_out_0178,configs/prompts/held_out.jsonl,fa140012473c8399c161129e9311d7984fac3066af581a08cd3457f72d928bc6,5,2026486705,held_out_0178__cand05,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_05_seed2026486705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_05_seed2026486705.wav,0.06575,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0178__cand06,3479,a552d2212ed2a8b33acc5041,held_out_0178,configs/prompts/held_out.jsonl,fa140012473c8399c161129e9311d7984fac3066af581a08cd3457f72d928bc6,6,2026486706,held_out_0178__cand06,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_06_seed2026486706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_06_seed2026486706.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0178__cand07,3480,9f202d6f1192822d68002851,held_out_0178,configs/prompts/held_out.jsonl,fa140012473c8399c161129e9311d7984fac3066af581a08cd3457f72d928bc6,7,2026486707,held_out_0178__cand07,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_07_seed2026486707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_07_seed2026486707.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0179__cand00,3481,96d775ec3368d685fedb61a2,held_out_0179,configs/prompts/held_out.jsonl,5d2788e4c2732d69726eccefb487eb5f8f6bbad00e418a527952a24a70ce967e,0,2026487700,held_out_0179__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_00_seed2026487700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_00_seed2026487700.wav,0.38463,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0179__cand01,3482,75100fd23a05b8af70863f3b,held_out_0179,configs/prompts/held_out.jsonl,5d2788e4c2732d69726eccefb487eb5f8f6bbad00e418a527952a24a70ce967e,1,2026487701,held_out_0179__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_01_seed2026487701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_01_seed2026487701.wav,0.73667,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0179__cand02,3483,1d0d284bd4e363e637e4c9b1,held_out_0179,configs/prompts/held_out.jsonl,5d2788e4c2732d69726eccefb487eb5f8f6bbad00e418a527952a24a70ce967e,2,2026487702,held_out_0179__cand02,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_02_seed2026487702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_02_seed2026487702.wav,0.91399,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0179__cand03,3484,da479b3bb8f89da467ee0e92,held_out_0179,configs/prompts/held_out.jsonl,5d2788e4c2732d69726eccefb487eb5f8f6bbad00e418a527952a24a70ce967e,3,2026487703,held_out_0179__cand03,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_03_seed2026487703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_03_seed2026487703.wav,0.70311,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0179__cand04,3485,0a51148365ba44030ec6823d,held_out_0179,configs/prompts/held_out.jsonl,5d2788e4c2732d69726eccefb487eb5f8f6bbad00e418a527952a24a70ce967e,4,2026487704,held_out_0179__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_04_seed2026487704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_04_seed2026487704.wav,0.81921,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0179__cand05,3486,04e5c2b6338f6e5b8470b547,held_out_0179,configs/prompts/held_out.jsonl,5d2788e4c2732d69726eccefb487eb5f8f6bbad00e418a527952a24a70ce967e,5,2026487705,held_out_0179__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_05_seed2026487705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_05_seed2026487705.wav,0.58988,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0179__cand06,3487,f1b58f7c7309e5e2f0f113e8,held_out_0179,configs/prompts/held_out.jsonl,5d2788e4c2732d69726eccefb487eb5f8f6bbad00e418a527952a24a70ce967e,6,2026487706,held_out_0179__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_06_seed2026487706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_06_seed2026487706.wav,0.53313,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0179__cand07,3488,4334c25466fb8e70a072eb4f,held_out_0179,configs/prompts/held_out.jsonl,5d2788e4c2732d69726eccefb487eb5f8f6bbad00e418a527952a24a70ce967e,7,2026487707,held_out_0179__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_07_seed2026487707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0179/candidate_07_seed2026487707.wav,0.75581,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0180__cand00,3489,99217d1a8cd2673d3322efad,held_out_0180,configs/prompts/held_out.jsonl,2e36ee85be70c843c33a2dbaaaed8209de0a490bf768309b3ae06c0891d5537f,0,2026488700,held_out_0180__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_00_seed2026488700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_00_seed2026488700.wav,0.65948,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0180__cand01,3490,08172b57bf0299bc5dcf9b2c,held_out_0180,configs/prompts/held_out.jsonl,2e36ee85be70c843c33a2dbaaaed8209de0a490bf768309b3ae06c0891d5537f,1,2026488701,held_out_0180__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_01_seed2026488701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_01_seed2026488701.wav,0.60512,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0180__cand02,3491,bc1ac7b7513b8c415860a0d7,held_out_0180,configs/prompts/held_out.jsonl,2e36ee85be70c843c33a2dbaaaed8209de0a490bf768309b3ae06c0891d5537f,2,2026488702,held_out_0180__cand02,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_02_seed2026488702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_02_seed2026488702.wav,0.201,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0180__cand03,3492,ed0de1507f5e3ba6c48fe444,held_out_0180,configs/prompts/held_out.jsonl,2e36ee85be70c843c33a2dbaaaed8209de0a490bf768309b3ae06c0891d5537f,3,2026488703,held_out_0180__cand03,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_03_seed2026488703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_03_seed2026488703.wav,0.3963,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0180__cand04,3493,1e23864fd93463e31e24d657,held_out_0180,configs/prompts/held_out.jsonl,2e36ee85be70c843c33a2dbaaaed8209de0a490bf768309b3ae06c0891d5537f,4,2026488704,held_out_0180__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_04_seed2026488704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_04_seed2026488704.wav,0.71174,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0180__cand05,3494,2d96c323059a8b43a05c291d,held_out_0180,configs/prompts/held_out.jsonl,2e36ee85be70c843c33a2dbaaaed8209de0a490bf768309b3ae06c0891d5537f,5,2026488705,held_out_0180__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_05_seed2026488705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_05_seed2026488705.wav,0.17511,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0180__cand06,3495,9c71b2a432d543fbffeea24d,held_out_0180,configs/prompts/held_out.jsonl,2e36ee85be70c843c33a2dbaaaed8209de0a490bf768309b3ae06c0891d5537f,6,2026488706,held_out_0180__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_06_seed2026488706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_06_seed2026488706.wav,0.60397,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0180__cand07,3496,73b7f81e98df34664c55df36,held_out_0180,configs/prompts/held_out.jsonl,2e36ee85be70c843c33a2dbaaaed8209de0a490bf768309b3ae06c0891d5537f,7,2026488707,held_out_0180__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_07_seed2026488707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0180/candidate_07_seed2026488707.wav,0.19177,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0181__cand00,3497,272128d8fd0075b492afdfe4,held_out_0181,configs/prompts/held_out.jsonl,bb7f1a3cf1e1831104a227aba130743900877e6a5e07e5cbd0afa188b6677027,0,2026489700,held_out_0181__cand00,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_00_seed2026489700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_00_seed2026489700.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0181__cand01,3498,b2d88775a7e9a1e0357aa935,held_out_0181,configs/prompts/held_out.jsonl,bb7f1a3cf1e1831104a227aba130743900877e6a5e07e5cbd0afa188b6677027,1,2026489701,held_out_0181__cand01,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_01_seed2026489701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_01_seed2026489701.wav,1e-05,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0181__cand02,3499,b302266ec87a27a7b3f8aa37,held_out_0181,configs/prompts/held_out.jsonl,bb7f1a3cf1e1831104a227aba130743900877e6a5e07e5cbd0afa188b6677027,2,2026489702,held_out_0181__cand02,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_02_seed2026489702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_02_seed2026489702.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0181__cand03,3500,a2427c751c8cbb4933c5615f,held_out_0181,configs/prompts/held_out.jsonl,bb7f1a3cf1e1831104a227aba130743900877e6a5e07e5cbd0afa188b6677027,3,2026489703,held_out_0181__cand03,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_03_seed2026489703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_03_seed2026489703.wav,0.0,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0181__cand04,3501,753f6be4065cab7ad2e0e176,held_out_0181,configs/prompts/held_out.jsonl,bb7f1a3cf1e1831104a227aba130743900877e6a5e07e5cbd0afa188b6677027,4,2026489704,held_out_0181__cand04,instrumental,0,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_04_seed2026489704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0181/candidate_04_seed2026489704.wav,0.0001,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
