rating_id,clip_id,clip_path,media_sha256,true_label,rating_source,gold_source,judge_role,calibration_stratum,inclusion_probability
r_53446011be01a4bb61c5,t6_r_53446011be01a4bb61c5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/RELEASE_5PCT_SAMPLE/media/release_0763_e4a178a19657.flac,e884aaf81441315adbefa5f30c955ccc1988411ddf95eeadc239bfcd3c0ceb6d,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|Batch3_keep,0.02262443438914027
r_f3db7f83509d915617fd,t6_r_f3db7f83509d915617fd,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/population_retry_20260707/keep/full128/held_out_0236/none_s107_2053600107.flac,7db1f03da7e3818831c56261765d4535ac38b7c474f7680a0e49b5d683b02903,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|N2,0.004640371229698376
r_0eef0f7e628a60438493,t6_r_0eef0f7e628a60438493,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/population_retry_20260707/keep/full128/held_out_0065/none_s1_2036500001.flac,f69712797a9d042070701188df6291356270414875c924a4e0e1b42f39d7cdb6,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|N2,0.0024283632831471587
r_cb657d2691a7f28e103c,t6_r_cb657d2691a7f28e103c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0110/candidate_06_seed2026162706.wav,1609054f2adf546928e334326e751bdf4dea0d296388db11acfe15674462c5ee,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old1|corrected1|disagree0|spine,0.006459948320413436
r_9bd615f01972ce5f9d9f,t6_r_9bd615f01972ce5f9d9f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0171/candidate_02_seed2026223702.wav,aacb3b373eb5700b786ee809c0a51707293b6959d6a02ace87453832e81fa8ff,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old0|corrected1|disagree1|spine,0.009146341463414634
r_992c8b45a4265278e024,t6_r_992c8b45a4265278e024,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0210/candidate_06_seed2026262706.wav,ac7f90737920973a27fa4d104052e28dea4205493096101e8ffba4e4634925dd,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old1|corrected1|disagree0|spine,0.04807692307692308
r_021a909e537cecc9d302,t6_r_021a909e537cecc9d302,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0207/candidate_04_seed2026515704.wav,1a6d24a5a3dfc3a9a6c38fc51df578048d1b063a0526e71df77c6afd01618a69,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|spine,0.057692307692307696
r_039caca5cf0daad2949d,t6_r_039caca5cf0daad2949d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0188/candidate_05_seed2026240705.wav,3062cc59eb20f4d2be61deced79f23721d441093bdb703e9348ee52e0dc47753,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|high|old1|corrected1|disagree0|spine,0.02074688796680498
r_4bc43d2644314d1fc574,t6_r_4bc43d2644314d1fc574,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0155/candidate_01_seed2026207701.wav,872428cccbda8aec1aed9d1fa16a003c1ab8953ec89d26eb697a92e1067c2506,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|spine,0.057692307692307696
r_cded0eb7e2bd57e541e4,t6_r_cded0eb7e2bd57e541e4,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0124/candidate_03_seed2026176703.wav,46cbf45aa6d927ec6b1f9850257ca321bf37b95735b81984a5a16a4f1c609dc3,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old1|corrected1|disagree0|spine,0.3
r_b0b3465b04e609696e7a,t6_r_b0b3465b04e609696e7a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0032/candidate_07_seed2026084707.wav,84d74949d6e37917616a1b49b4221f8f92471b610b608ed07d1e62dbb97c6a84,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected0|disagree0|spine,0.009765625
r_eb7c99effd6efebffa3c,t6_r_eb7c99effd6efebffa3c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0081/candidate_04_seed2026389704.wav,aaed92ba02eff13fc10a4067457d94d34f519090f4a7531949f19f9e8daf48ec,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|spine,0.02112676056338028
r_8b22fb47f288334f9c3e,t6_r_8b22fb47f288334f9c3e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0203/candidate_06_seed2026255706.wav,12c98464d4fd7642d3ae868dad18f57f0ea311d6f145a84bf9dfcd4ef0029fc0,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old1|corrected1|disagree0|spine,0.35714285714285715
r_18e3ec8d12ed481f71ee,t6_r_18e3ec8d12ed481f71ee,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0138/candidate_05_seed2026446705.wav,d9166d9ec6e3b4d3697953ac57d6354e30873ef48a77874df0483f47e3db8ec7,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|high|old1|corrected1|disagree0|spine,0.0036003600360036
r_174c5584f06532869610,t6_r_174c5584f06532869610,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0186/candidate_06_seed2026494706.wav,61f80fc8ce562c11300f6d2cdc3ce2b06bdb784f843f6f1ac6aca4dc1c513338,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|spine,0.057692307692307696
r_c2a537e0079aae3c78f4,t6_r_c2a537e0079aae3c78f4,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0124/candidate_06_seed2026176706.wav,68299d595c55e353cc1b73a0de9dcfb929ee4b27e9d8e5bd6ab30495548ccfe0,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected0|disagree0|spine,0.009765625
r_d3c8b4085c6c35b7e777,t6_r_d3c8b4085c6c35b7e777,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0031/candidate_02_seed2026339702.wav,2a1d13b2f335d79c53733aec62521462bd193b6a7979fc86e40745cf8e2ad283,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected0|disagree0|spine,0.009765625
